entry_id,entry_type,relative_path,symbol_or_route,current_owner,business_semantics,phase4_carrier,classification_status,strategy,target_path,target_capability,blocking_tests,drop_phase,risk,notes
legacy:src/app/workline/services/runtime_query_service.py:_DeviceIdentity,service,src/app/workline/services/runtime_query_service.py,_DeviceIdentity,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_RuntimeEvidenceSession,service,src/app/workline/services/runtime_query_service.py,_RuntimeEvidenceSession,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeSessionService.advance,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/runtime_query_service.py:_RuntimeResourceEvidenceProjection,service,src/app/workline/services/runtime_query_service.py,_RuntimeResourceEvidenceProjection,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_activity_dt,service,src/app/workline/services/runtime_query_service.py,_activity_dt,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_api_utc_datetime,service,src/app/workline/services/runtime_query_service.py,_api_utc_datetime,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_blocked_outbox_is_earlier,service,src/app/workline/services/runtime_query_service.py,_blocked_outbox_is_earlier,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeIntentLog.dispatch_effect,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/runtime_query_service.py:_build_device_identity_maps,service,src/app/workline/services/runtime_query_service.py,_build_device_identity_maps,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_command_duration_ms,service,src/app/workline/services/runtime_query_service.py,_command_duration_ms,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_datetime_or_none,service,src/app/workline/services/runtime_query_service.py,_datetime_or_none,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_dedupe_runtime_resource_evidence_items,service,src/app/workline/services/runtime_query_service.py,_dedupe_runtime_resource_evidence_items,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_device_identity_from_source,service,src/app/workline/services/runtime_query_service.py,_device_identity_from_source,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_device_session_clause,service,src/app/workline/services/runtime_query_service.py,_device_session_clause,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/ports/device_command.py,DeviceCommandPort.dispatch,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/runtime_query_service.py:_enum_str,service,src/app/workline/services/runtime_query_service.py,_enum_str,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_event_type_from_payload,service,src/app/workline/services/runtime_query_service.py,_event_type_from_payload,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_first_payload_str,service,src/app/workline/services/runtime_query_service.py,_first_payload_str,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_first_text,service,src/app/workline/services/runtime_query_service.py,_first_text,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_first_value,service,src/app/workline/services/runtime_query_service.py,_first_value,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_highest_priority_state,service,src/app/workline/services/runtime_query_service.py,_highest_priority_state,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_int_or_none,service,src/app/workline/services/runtime_query_service.py,_int_or_none,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_is_maintenance_device,service,src/app/workline/services/runtime_query_service.py,_is_maintenance_device,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_is_timed_out,service,src/app/workline/services/runtime_query_service.py,_is_timed_out,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_latest_activity_at,service,src/app/workline/services/runtime_query_service.py,_latest_activity_at,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_latest_rows_subquery,service,src/app/workline/services/runtime_query_service.py,_latest_rows_subquery,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_make_runtime_resource_evidence_item,service,src/app/workline/services/runtime_query_service.py,_make_runtime_resource_evidence_item,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_non_empty_text,service,src/app/workline/services/runtime_query_service.py,_non_empty_text,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_parse_session_id,service,src/app/workline/services/runtime_query_service.py,_parse_session_id,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeSessionService.advance,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/runtime_query_service.py:_payload_dict,service,src/app/workline/services/runtime_query_service.py,_payload_dict,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_recent_failed_clause,service,src/app/workline/services/runtime_query_service.py,_recent_failed_clause,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_recent_failure_or_timeout_clause,service,src/app/workline/services/runtime_query_service.py,_recent_failure_or_timeout_clause,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_recent_failure_since,service,src/app/workline/services/runtime_query_service.py,_recent_failure_since,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_require_int_id,service,src/app/workline/services/runtime_query_service.py,_require_int_id,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_resolve_trace_device,service,src/app/workline/services/runtime_query_service.py,_resolve_trace_device,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_active_snapshot_cell_payloads,service,src/app/workline/services/runtime_query_service.py,_runtime_active_snapshot_cell_payloads,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_active_snapshot_flat_cell_payloads,service,src/app/workline/services/runtime_query_service.py,_runtime_active_snapshot_flat_cell_payloads,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_active_snapshot_nested_bin_cell_payloads,service,src/app/workline/services/runtime_query_service.py,_runtime_active_snapshot_nested_bin_cell_payloads,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_active_snapshot_parent_metadata,service,src/app/workline/services/runtime_query_service.py,_runtime_active_snapshot_parent_metadata,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_cell_code,service,src/app/workline/services/runtime_query_service.py,_runtime_cell_code,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_metadata_default_group_has_value,service,src/app/workline/services/runtime_query_service.py,_runtime_metadata_default_group_has_value,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_normalized_station_position_defaults,service,src/app/workline/services/runtime_query_service.py,_runtime_normalized_station_position_defaults,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_payload_with_metadata_defaults,service,src/app/workline/services/runtime_query_service.py,_runtime_payload_with_metadata_defaults,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_resource_evidence_item_key,service,src/app/workline/services/runtime_query_service.py,_runtime_resource_evidence_item_key,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_resource_evidence_item_sort_key,service,src/app/workline/services/runtime_query_service.py,_runtime_resource_evidence_item_sort_key,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_resource_evidence_items_from_active_snapshot,service,src/app/workline/services/runtime_query_service.py,_runtime_resource_evidence_items_from_active_snapshot,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_resource_evidence_items_from_payload,service,src/app/workline/services/runtime_query_service.py,_runtime_resource_evidence_items_from_payload,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_resource_evidence_kind_from_payload,service,src/app/workline/services/runtime_query_service.py,_runtime_resource_evidence_kind_from_payload,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_resource_evidence_metadata,service,src/app/workline/services/runtime_query_service.py,_runtime_resource_evidence_metadata,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_resource_evidence_payloads,service,src/app/workline/services/runtime_query_service.py,_runtime_resource_evidence_payloads,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_resource_evidence_rack_kind,service,src/app/workline/services/runtime_query_service.py,_runtime_resource_evidence_rack_kind,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_resource_evidence_reel_payloads,service,src/app/workline/services/runtime_query_service.py,_runtime_resource_evidence_reel_payloads,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_resource_kind,service,src/app/workline/services/runtime_query_service.py,_runtime_resource_kind,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_runtime_set_metadata_default_value,service,src/app/workline/services/runtime_query_service.py,_runtime_set_metadata_default_value,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_session_initial_payload_display_identity,service,src/app/workline/services/runtime_query_service.py,_session_initial_payload_display_identity,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeSessionService.advance,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/runtime_query_service.py:_status_str,service,src/app/workline/services/runtime_query_service.py,_status_str,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_trace_action_source,service,src/app/workline/services/runtime_query_service.py,_trace_action_source,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/runtime_query_service.py:_trace_current_action,service,src/app/workline/services/runtime_query_service.py,_trace_current_action,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/runtime_query_service.py:_trace_path_has_facts,service,src/app/workline/services/runtime_query_service.py,_trace_path_has_facts,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/runtime_query_service.py:_waiting_not_timed_out_clause,service,src/app/workline/services/runtime_query_service.py,_waiting_not_timed_out_clause,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_query_service.py:_waiting_timeout_clause,service,src/app/workline/services/runtime_query_service.py,_waiting_timeout_clause,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_reconciliation_service.py:WorklineRuntimeReconciliationService,service,src/app/workline/services/runtime_reconciliation_service.py,WorklineRuntimeReconciliationService,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_reconciliation_service.py:_as_dict,service,src/app/workline/services/runtime_reconciliation_service.py,_as_dict,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_reconciliation_service.py:_canonical_json_hash,service,src/app/workline/services/runtime_reconciliation_service.py,_canonical_json_hash,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_reconciliation_service.py:_dt_key,service,src/app/workline/services/runtime_reconciliation_service.py,_dt_key,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_reconciliation_service.py:_enum_value,service,src/app/workline/services/runtime_reconciliation_service.py,_enum_value,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_reconciliation_service.py:_late_callback_evidence_key,service,src/app/workline/services/runtime_reconciliation_service.py,_late_callback_evidence_key,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_reconciliation_service.py:_payload_int,service,src/app/workline/services/runtime_reconciliation_service.py,_payload_int,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_reconciliation_service.py:_payload_str,service,src/app/workline/services/runtime_reconciliation_service.py,_payload_str,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/runtime_reconciliation_service.py:_resolve_id,service,src/app/workline/services/runtime_reconciliation_service.py,_resolve_id,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/services/single_layer_rack_orchestration_service.py:SingleLayerRackOrchestrationDecision,service,src/app/workline/services/single_layer_rack_orchestration_service.py,SingleLayerRackOrchestrationDecision,workline,[phase4] 单层机架编排业务流程,True,final,rebuild,src/app/runtime/capabilities/material_flow/,SingleLayerRackCapability.orchestrate,tests/contracts/workline/;tests/architecture/,phase4,HIGH,
legacy:src/app/workline/services/single_layer_rack_orchestration_service.py:SingleLayerRackOrchestrationDecisionCode,service,src/app/workline/services/single_layer_rack_orchestration_service.py,SingleLayerRackOrchestrationDecisionCode,workline,[phase4] 单层机架编排业务流程,True,final,rebuild,src/app/runtime/capabilities/material_flow/,SingleLayerRackCapability.orchestrate,tests/contracts/workline/;tests/architecture/,phase4,HIGH,
legacy:src/app/workline/services/single_layer_rack_orchestration_service.py:SingleLayerRackOrchestrationService,service,src/app/workline/services/single_layer_rack_orchestration_service.py,SingleLayerRackOrchestrationService,workline,[phase4] 单层机架编排业务流程,True,final,rebuild,src/app/runtime/capabilities/material_flow/,SingleLayerRackCapability.orchestrate,tests/contracts/workline/;tests/architecture/,phase4,HIGH,
legacy:src/app/workline/services/single_layer_rack_orchestration_service.py:_ensure_existing_station_claim_outbox_shape,service,src/app/workline/services/single_layer_rack_orchestration_service.py,_ensure_existing_station_claim_outbox_shape,workline,[phase4] 单层机架编排业务流程,True,final,rebuild,src/app/runtime/capabilities/material_flow/,SingleLayerRackCapability.orchestrate,tests/contracts/workline/;tests/architecture/,phase4,HIGH,
legacy:src/app/workline/services/single_layer_rack_orchestration_service.py:_enum_text,service,src/app/workline/services/single_layer_rack_orchestration_service.py,_enum_text,workline,[phase4] 单层机架编排业务流程,True,final,rebuild,src/app/runtime/capabilities/material_flow/,SingleLayerRackCapability.orchestrate,tests/contracts/workline/;tests/architecture/,phase4,HIGH,
legacy:src/app/workline/services/single_layer_rack_orchestration_service.py:_is_active_station_claim_outbox,service,src/app/workline/services/single_layer_rack_orchestration_service.py,_is_active_station_claim_outbox,workline,[phase4] 单层机架编排业务流程,True,final,rebuild,src/app/runtime/capabilities/material_flow/,SingleLayerRackCapability.orchestrate,tests/contracts/workline/;tests/architecture/,phase4,HIGH,
legacy:src/app/workline/services/single_layer_rack_orchestration_service.py:_non_empty_text,service,src/app/workline/services/single_layer_rack_orchestration_service.py,_non_empty_text,workline,[phase4] 单层机架编排业务流程,True,final,rebuild,src/app/runtime/capabilities/material_flow/,SingleLayerRackCapability.orchestrate,tests/contracts/workline/;tests/architecture/,phase4,HIGH,
legacy:src/app/workline/services/single_layer_rack_orchestration_service.py:_station_position_from_payload,service,src/app/workline/services/single_layer_rack_orchestration_service.py,_station_position_from_payload,workline,[phase4] 单层机架编排业务流程,True,final,rebuild,src/app/runtime/capabilities/material_flow/,SingleLayerRackCapability.orchestrate,tests/contracts/workline/;tests/architecture/,phase4,HIGH,
legacy:src/app/workline/services/smt_inbound_handoff_service.py:SmtInboundHandoffService,service,src/app/workline/services/smt_inbound_handoff_service.py,SmtInboundHandoffService,workline,[phase4] SMT 入库业务流程,True,final,rebuild,src/app/runtime/capabilities/material_flow/,SmtInboundHandoffCapability.execute,tests/contracts/workline/;tests/architecture/,phase4,HIGH,
legacy:src/app/workline/services/start_admission_service.py:StartAdmissionResult,service,src/app/workline/services/start_admission_service.py,StartAdmissionResult,workline,[phase4] Start Admission 业务流程,True,final,rebuild,src/app/runtime/capabilities/material_flow/,StartAdmissionCapability.evaluate,tests/contracts/workline/;tests/architecture/,phase4,HIGH,
legacy:src/app/workline/services/start_admission_service.py:StartAdmissionStatusFetchResult,service,src/app/workline/services/start_admission_service.py,StartAdmissionStatusFetchResult,workline,[phase4] Start Admission 业务流程,True,final,rebuild,src/app/runtime/capabilities/material_flow/,StartAdmissionCapability.evaluate,tests/contracts/workline/;tests/architecture/,phase4,HIGH,
legacy:src/app/workline/services/start_admission_service.py:StartAdmissionStatusTarget,service,src/app/workline/services/start_admission_service.py,StartAdmissionStatusTarget,workline,[phase4] Start Admission 业务流程,True,final,rebuild,src/app/runtime/capabilities/material_flow/,StartAdmissionCapability.evaluate,tests/contracts/workline/;tests/architecture/,phase4,HIGH,
legacy:src/app/workline/services/start_admission_service.py:WorkLineStartAdmissionService,service,src/app/workline/services/start_admission_service.py,WorkLineStartAdmissionService,workline,[phase4] Start Admission 业务流程,True,final,rebuild,src/app/runtime/capabilities/material_flow/,StartAdmissionCapability.evaluate,tests/contracts/workline/;tests/architecture/,phase4,HIGH,
legacy:src/app/workline/services/station_lease_service.py:StationLeaseReasonCode,service,src/app/workline/services/station_lease_service.py,StationLeaseReasonCode,workline,[phase4] Station Lease 业务流程,True,final,rebuild,src/app/runtime/capabilities/material_flow/,StationLeaseCapability.reserve,tests/contracts/workline/;tests/architecture/,phase4,HIGH,
legacy:src/app/workline/services/station_lease_service.py:StationLeaseResult,service,src/app/workline/services/station_lease_service.py,StationLeaseResult,workline,[phase4] Station Lease 业务流程,True,final,rebuild,src/app/runtime/capabilities/material_flow/,StationLeaseCapability.reserve,tests/contracts/workline/;tests/architecture/,phase4,HIGH,
legacy:src/app/workline/services/station_lease_service.py:WorklineStationLeaseService,service,src/app/workline/services/station_lease_service.py,WorklineStationLeaseService,workline,[phase4] Station Lease 业务流程,True,final,rebuild,src/app/runtime/capabilities/material_flow/,StationLeaseCapability.reserve,tests/contracts/workline/;tests/architecture/,phase4,HIGH,
legacy:src/app/workline/services/timeline_sequence_service.py:_dialect_name,service,src/app/workline/services/timeline_sequence_service.py,_dialect_name,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/timeline_sequence_service.py:add_timeline_with_sequence,service,src/app/workline/services/timeline_sequence_service.py,add_timeline_with_sequence,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/timeline_sequence_service.py:allocate_timeline_seq_no,service,src/app/workline/services/timeline_sequence_service.py,allocate_timeline_seq_no,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_query_service.py:TraceQueryResult,service,src/app/workline/services/trace_query_service.py,TraceQueryResult,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_query_service.py:TraceQueryService,service,src/app/workline/services/trace_query_service.py,TraceQueryService,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_query_service.py:_callback_diagnostic_extra,service,src/app/workline/services/trace_query_service.py,_callback_diagnostic_extra,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_query_service.py:_enum_str,service,src/app/workline/services/trace_query_service.py,_enum_str,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_query_service.py:_merge_unique_by_id,service,src/app/workline/services/trace_query_service.py,_merge_unique_by_id,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_query_service.py:_payload_dict,service,src/app/workline/services/trace_query_service.py,_payload_dict,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_query_service.py:_safe_str,service,src/app/workline/services/trace_query_service.py,_safe_str,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_query_service.py:_timeline_trace,service,src/app/workline/services/trace_query_service.py,_timeline_trace,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_resource_view_builder.py:_bin_field,service,src/app/workline/services/trace_resource_view_builder.py,_bin_field,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_resource_view_builder.py:_fill_bin_key_from_existing,service,src/app/workline/services/trace_resource_view_builder.py,_fill_bin_key_from_existing,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
