entry_id,entry_type,relative_path,symbol_or_route,current_owner,business_semantics,phase4_carrier,classification_status,strategy,target_path,target_capability,blocking_tests,drop_phase,risk,notes
legacy:src/app/workline/services/trace_resource_view_builder.py:build_trace_resource_view,service,src/app/workline/services/trace_resource_view_builder.py,build_trace_resource_view,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_response_builder.py:_blocked_wait_seconds,service,src/app/workline/services/trace_response_builder.py,_blocked_wait_seconds,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_response_builder.py:_build_callback_log_item,service,src/app/workline/services/trace_response_builder.py,_build_callback_log_item,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_response_builder.py:_build_command_item,service,src/app/workline/services/trace_response_builder.py,_build_command_item,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_response_builder.py:_build_diagnostic_item,service,src/app/workline/services/trace_response_builder.py,_build_diagnostic_item,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_response_builder.py:_build_dispatch_attempt_item,service,src/app/workline/services/trace_response_builder.py,_build_dispatch_attempt_item,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeIntentLog.dispatch_effect,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_response_builder.py:_build_inbox_item,service,src/app/workline/services/trace_response_builder.py,_build_inbox_item,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeInboxService.process_one,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_response_builder.py:_build_outbox_item,service,src/app/workline/services/trace_response_builder.py,_build_outbox_item,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeIntentLog.dispatch_effect,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_response_builder.py:_build_resource_evidence,service,src/app/workline/services/trace_response_builder.py,_build_resource_evidence,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_response_builder.py:_build_timeline_item,service,src/app/workline/services/trace_response_builder.py,_build_timeline_item,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_response_builder.py:_build_trace_summary,service,src/app/workline/services/trace_response_builder.py,_build_trace_summary,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_response_builder.py:_resource_evidence_dict,service,src/app/workline/services/trace_response_builder.py,_resource_evidence_dict,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_response_builder.py:_resource_wait_detail_summary,service,src/app/workline/services/trace_response_builder.py,_resource_wait_detail_summary,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_response_builder.py:_status_str,service,src/app/workline/services/trace_response_builder.py,_status_str,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_response_builder.py:build_failed_command_evidence,service,src/app/workline/services/trace_response_builder.py,build_failed_command_evidence,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_response_builder.py:build_trace_response,service,src/app/workline/services/trace_response_builder.py,build_trace_response,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_response_builder.py:build_trace_session_item,service,src/app/workline/services/trace_response_builder.py,build_trace_session_item,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/services/trace_response_builder.py:build_trace_timeline_item,service,src/app/workline/services/trace_response_builder.py,build_trace_timeline_item,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeTimelineQueryService.query,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/repositories/safety_incident_repository.py:WorklineSafetyIncidentRepository,repository,src/app/workline/repositories/safety_incident_repository.py,WorklineSafetyIncidentRepository,workline,WorkLine 配置域能力,False,final,move,src/app/workline/repositories/,,tests/workline/test_workline_start_service.py;tests/api/test_workline_start_api.py,phase2,MEDIUM,
legacy:src/app/workline/repositories/workline_repository.py:WorkLineRepository,repository,src/app/workline/repositories/workline_repository.py,WorkLineRepository,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/domain/contracts/device_error_codes.py:DeviceErrorCode,domain_object,src/app/workline/domain/contracts/device_error_codes.py,DeviceErrorCode,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/domain/models/barcode_decision.py:BarcodeDecisionType,domain_object,src/app/workline/domain/models/barcode_decision.py,BarcodeDecisionType,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/domain/models/barcode_decision.py:BarcodeDecision,domain_object,src/app/workline/domain/models/barcode_decision.py,BarcodeDecision,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/domain/run_mode.py:normalize_run_mode,domain_object,src/app/workline/domain/run_mode.py,normalize_run_mode,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/domain/run_mode.py:is_simulation_run_mode,domain_object,src/app/workline/domain/run_mode.py,is_simulation_run_mode,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/domain/run_mode.py:is_sandbox_allowed_environment,domain_object,src/app/workline/domain/run_mode.py,is_sandbox_allowed_environment,workline,技术残留/调试,False,final,delete,,,tests/architecture/test_core_plugin_test_ownership_guardrail.py,phase5-tech,LOW,
legacy:src/app/workline/domain/services/barcode_decision_service.py:BarcodeDecisionService,domain_object,src/app/workline/domain/services/barcode_decision_service.py,BarcodeDecisionService,workline,none,False,final,keep-contract,,,tests/contracts/workline/;tests/architecture/,phase5-tech,LOW,
legacy:src/app/workline/domain/services/session_lifecycle_service.py:InvalidSessionTransition,domain_object,src/app/workline/domain/services/session_lifecycle_service.py,InvalidSessionTransition,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeSessionService.advance,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:src/app/workline/domain/services/session_lifecycle_service.py:WorklineSessionLifecycleService,domain_object,src/app/workline/domain/services/session_lifecycle_service.py,WorklineSessionLifecycleService,workline,执行状态，目标迁 runtime/orchestration,False,final,rebuild,src/app/runtime/orchestration/services/,RuntimeSessionService.advance,tests/architecture/test_runtime_inbox_state_machine_guardrail.py;tests/contracts/workline/test_runtime_snapshot_contract.py,phase2,HIGH,
legacy:tests/workline_runtime/test_runtime_location_event_service.py:test_runtime_location_event_records_idempotently_and_keeps_append_only_history,test,tests/workline_runtime/test_runtime_location_event_service.py,test_runtime_location_event_records_idempotently_and_keeps_append_only_history,workline_runtime,测试,False,final,keep-contract,,,tests/workline_runtime/test_runtime_location_event_service.py,phase5-tech,LOW,
legacy:tests/workline_runtime/test_runtime_type_boundary_regressions.py:test_material_unit_fact_snapshot_ignores_unpersisted_identity,test,tests/workline_runtime/test_runtime_type_boundary_regressions.py,test_material_unit_fact_snapshot_ignores_unpersisted_identity,workline_runtime,测试,False,final,keep-contract,,,tests/workline_runtime/test_runtime_type_boundary_regressions.py,phase5-tech,LOW,
legacy:tests/workline_runtime/test_workline_active_objects_service.py:test_default_active_objects_composition_uses_only_target_repository,test,tests/workline_runtime/test_workline_active_objects_service.py,test_default_active_objects_composition_uses_only_target_repository,workline_runtime,测试,False,final,keep-contract,,,tests/workline_runtime/test_workline_active_objects_service.py,phase5-tech,LOW,
legacy:tests/workline_runtime/test_workline_active_objects_service.py:test_workline_active_objects_returns_ok_for_single_source,test,tests/workline_runtime/test_workline_active_objects_service.py,test_workline_active_objects_returns_ok_for_single_source,workline_runtime,测试,False,final,keep-contract,,,tests/workline_runtime/test_workline_active_objects_service.py,phase5-tech,LOW,
legacy:tests/workline_runtime/test_workline_active_objects_service.py:test_workline_active_objects_marks_multi_owner_reconciling,test,tests/workline_runtime/test_workline_active_objects_service.py,test_workline_active_objects_marks_multi_owner_reconciling,workline_runtime,测试,False,final,keep-contract,,,tests/workline_runtime/test_workline_active_objects_service.py,phase5-tech,LOW,
legacy:tests/workline_runtime/test_workline_active_objects_service.py:test_workline_active_objects_promotes_location_reconciling_to_object_state,test,tests/workline_runtime/test_workline_active_objects_service.py,test_workline_active_objects_promotes_location_reconciling_to_object_state,workline_runtime,测试,False,final,keep-contract,,,tests/workline_runtime/test_workline_active_objects_service.py,phase5-tech,LOW,
legacy:tests/workline_runtime/test_workline_active_objects_service.py:test_workline_active_objects_transient_window_expires_to_reconciling,test,tests/workline_runtime/test_workline_active_objects_service.py,test_workline_active_objects_transient_window_expires_to_reconciling,workline_runtime,测试,False,final,keep-contract,,,tests/workline_runtime/test_workline_active_objects_service.py,phase5-tech,LOW,
legacy:src/app/resource/services/projection_service.py:<file>,service,src/app/resource/services/projection_service.py,<file>,resource,跨域 session FK (EXECUTION_CORRELATION_BOUNDARY seed),False,final,rebuild,src/app/runtime/orchestration/models/execution_correlation.py,ExecutionCorrelation.correlation_id,tests/architecture/test_execution_correlation_boundary_guardrail.py,phase1,MEDIUM,guardrail_seed_scope
legacy:src/app/resource/services/projection_integrity_service.py:<file>,service,src/app/resource/services/projection_integrity_service.py,<file>,resource,跨域 session FK (EXECUTION_CORRELATION_BOUNDARY seed),False,final,rebuild,src/app/runtime/orchestration/models/execution_correlation.py,ExecutionCorrelation.correlation_id,tests/architecture/test_execution_correlation_boundary_guardrail.py,phase1,MEDIUM,guardrail_seed_scope
legacy:src/app/resource/services/relation_service.py:<file>,service,src/app/resource/services/relation_service.py,<file>,resource,跨域 session FK (EXECUTION_CORRELATION_BOUNDARY seed),False,final,rebuild,src/app/runtime/orchestration/models/execution_correlation.py,ExecutionCorrelation.correlation_id,tests/architecture/test_execution_correlation_boundary_guardrail.py,phase1,MEDIUM,guardrail_seed_scope
legacy:src/app/resource/models/resource.py:<file>,model,src/app/resource/models/resource.py,<file>,resource,跨域 session FK (EXECUTION_CORRELATION_BOUNDARY seed),False,final,rebuild,src/app/runtime/orchestration/models/execution_correlation.py,ExecutionCorrelation.correlation_id,tests/architecture/test_execution_correlation_boundary_guardrail.py,phase1,MEDIUM,guardrail_seed_scope
legacy:src/app/workline/models/object_transition_event.py:<file>,model,src/app/workline/models/object_transition_event.py,<file>,workline,跨域 session FK (EXECUTION_CORRELATION_BOUNDARY seed),False,final,rebuild,src/app/runtime/orchestration/models/execution_correlation.py,ExecutionCorrelation.correlation_id,tests/architecture/test_execution_correlation_boundary_guardrail.py,phase2,MEDIUM,guardrail_seed_scope
legacy:src/app/workline/repositories/object_transition_event_repository.py:<file>,repository,src/app/workline/repositories/object_transition_event_repository.py,<file>,workline,跨域 session FK (EXECUTION_CORRELATION_BOUNDARY seed),False,final,rebuild,src/app/runtime/orchestration/models/execution_correlation.py,ExecutionCorrelation.correlation_id,tests/architecture/test_execution_correlation_boundary_guardrail.py,phase2,LOW,guardrail_seed_scope
legacy:src/app/workline/services/object_transition_event_service.py:<file>,service,src/app/workline/services/object_transition_event_service.py,<file>,workline,跨域 session FK (EXECUTION_CORRELATION_BOUNDARY seed),False,final,rebuild,src/app/runtime/orchestration/models/execution_correlation.py,ExecutionCorrelation.correlation_id,tests/architecture/test_execution_correlation_boundary_guardrail.py,phase2,MEDIUM,guardrail_seed_scope
legacy:src/app/runtime/orchestration/services/inbox/object_transition_event_service.py:<file>,service,src/app/runtime/orchestration/services/inbox/object_transition_event_service.py,<file>,runtime,跨域 session FK (EXECUTION_CORRELATION_BOUNDARY seed — impl 物理迁入 inbox/ 后 path 跟踪),False,final,rebuild,src/app/runtime/orchestration/models/execution_correlation.py,ExecutionCorrelation.correlation_id,tests/architecture/test_execution_correlation_boundary_guardrail.py,phase2,MEDIUM,guardrail_seed_scope
legacy:src/app/workline/repositories/session_repository.py:<file>#CAPABILITY_IMPLEMENTATION_IMPORT,repository,src/app/workline/repositories/session_repository.py,<file>#CAPABILITY_IMPLEMENTATION_IMPORT,workline,capability import device 实现 (CAPABILITY_IMPLEMENTATION_IMPORT seed),False,final,rebuild,src/app/runtime/orchestration/ports/device_command.py,DeviceCommandPort.dispatch,tests/contracts/workline/;tests/architecture/,phase2,MEDIUM,guardrail_seed_scope
legacy:src/app/workline/repositories/workline_repository.py:<file>#CAPABILITY_IMPLEMENTATION_IMPORT,repository,src/app/workline/repositories/workline_repository.py,<file>#CAPABILITY_IMPLEMENTATION_IMPORT,workline,capability import device 实现 (CAPABILITY_IMPLEMENTATION_IMPORT seed),False,final,rebuild,src/app/runtime/orchestration/ports/device_command.py,DeviceCommandPort.dispatch,tests/contracts/workline/;tests/architecture/,phase2,MEDIUM,guardrail_seed_scope
legacy:src/app/runtime/orchestration/services/inbox/object_transition_event_service.py:ObjectTransitionEventService,service,src/app/runtime/orchestration/services/inbox/object_transition_event_service.py,ObjectTransitionEventService,runtime,Phase 10 runtime retain disposition,False,final,retain,src/app/runtime/orchestration/services/inbox/object_transition_event_service.py,ObjectTransitionEventService,tests/architecture/test_execution_correlation_boundary_guardrail.py,phase10,MEDIUM,phase10-prelock:runtime:retain
legacy:src/app/runtime/orchestration/repositories/release_operational_readiness_repository.py:ReleaseOperationalReadinessRepository,repository,src/app/runtime/orchestration/repositories/release_operational_readiness_repository.py,ReleaseOperationalReadinessRepository,runtime,Phase 10 runtime retain disposition,False,final,retain,src/app/runtime/orchestration/repositories/release_operational_readiness_repository.py,ReleaseOperationalReadinessRepository,tests/architecture/test_release_operational_readiness_repository_boundary.py;tests/integration/test_release_operational_readiness_postgresql.py,phase10,HIGH,phase10-prelock:runtime:retain
legacy:src/app/runtime/orchestration/models/runtime_location_event.py:RuntimeLocationEvent,model,src/app/runtime/orchestration/models/runtime_location_event.py,RuntimeLocationEvent,runtime,Phase 10 runtime retain disposition,False,final,retain,src/app/runtime/orchestration/models/runtime_location_event.py,RuntimeLocationEvent,tests/runtime/orchestration/,phase10,MEDIUM,phase10-prelock:runtime:retain
legacy:src/app/runtime/orchestration/models/session.py:WorklineSession,model,src/app/runtime/orchestration/models/session.py,WorklineSession,runtime,Phase 10 runtime retain disposition,False,final,retain,src/app/runtime/orchestration/models/session.py,WorklineSession,tests/workline_runtime/,phase10,HIGH,phase10-prelock:runtime:retain
legacy:src/app/runtime/orchestration/models/timeline.py:WorklineTimeline,model,src/app/runtime/orchestration/models/timeline.py,WorklineTimeline,runtime,Phase 10 runtime retain disposition,False,final,retain,src/app/runtime/orchestration/models/timeline.py,WorklineTimeline,tests/workline_runtime/,phase10,HIGH,phase10-prelock:runtime:retain
legacy:src/app/device/services/device_context_service.py:<file>,service,src/app/device/services/device_context_service.py,<file>,device,Phase 10 runtime switch disposition,False,final,switch,src/app/device/services/device_context_service.py,DeviceContextService,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/resource/services/projection_service.py:ResourceProjectionService,service,src/app/resource/services/projection_service.py,ResourceProjectionService,resource,Phase 10 runtime switch disposition,False,final,switch,src/app/resource/services/projection_service.py,ResourceProjectionService,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/resource/services/relation_service.py:ResourceRelationService,service,src/app/resource/services/relation_service.py,ResourceRelationService,resource,Phase 10 runtime switch disposition,False,final,switch,src/app/resource/services/relation_service.py,ResourceRelationService,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/runtime/orchestration/workline_runtime_status_projection.py:<file>,runtime_module,src/app/runtime/orchestration/workline_runtime_status_projection.py,<file>,runtime,Phase 10 runtime switch disposition,False,final,switch,src/app/runtime/orchestration/workline_runtime_status_projection.py,WorklineRuntimeStatusProjection,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/runtime/orchestration/services/inbox/__init__.py:<file>,service,src/app/runtime/orchestration/services/inbox/__init__.py,<file>,runtime,Phase 10 runtime switch disposition,False,final,switch,src/app/runtime/orchestration/services/inbox/__init__.py,ObjectTransitionEventService,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/transport/composition.py:<file>,runtime_module,src/app/transport/composition.py,<file>,transport,Phase 10 wms switch disposition,False,final,switch,src/app/transport/composition.py,build_transport_runtime,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:wms:switch
legacy:src/app/workline/services/safety_service.py:<file>,service,src/app/workline/services/safety_service.py,<file>,workline,Phase 10 runtime switch disposition,False,final,switch,src/app/workline/services/safety_service.py,WorkLineSafetyService,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/workline/services/workline_service.py:<file>,service,src/app/workline/services/workline_service.py,<file>,workline,Phase 10 runtime switch disposition,False,final,switch,src/app/workline/services/workline_service.py,WorkLineService,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/workline/services/workline_start_service.py:<file>,service,src/app/workline/services/workline_start_service.py,<file>,workline,Phase 10 runtime switch disposition,False,final,switch,src/app/workline/services/workline_start_service.py,WorkLineStartService,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/workline/unit_of_work.py:<file>,service,src/app/workline/unit_of_work.py,<file>,workline,Phase 10 runtime switch disposition,False,final,switch,src/app/workline/unit_of_work.py,WorklineUnitOfWork,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/runtime/orchestration/services/query/workline_active_objects_service.py:WorklineActiveObjectsService,service,src/app/runtime/orchestration/services/query/workline_active_objects_service.py,WorklineActiveObjectsService,runtime,Phase 10 runtime switch disposition,False,final,switch,src/app/runtime/orchestration/services/query/workline_active_objects_service.py,WorklineActiveObjectsService,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/runtime/orchestration/models/object_transition_event.py:ObjectTransitionEvent,model,src/app/runtime/orchestration/models/object_transition_event.py,ObjectTransitionEvent,runtime,Phase 10 runtime retain disposition,False,final,retain,src/app/runtime/orchestration/models/object_transition_event.py,ObjectTransitionEvent,tests/architecture/test_execution_correlation_boundary_guardrail.py,phase10,HIGH,phase10-prelock:runtime:retain
legacy:src/app/runtime/orchestration/repositories/runtime_location_event_repository.py:RuntimeLocationEventRepository,repository,src/app/runtime/orchestration/repositories/runtime_location_event_repository.py,RuntimeLocationEventRepository,runtime,Phase 10 runtime retain disposition,False,final,retain,src/app/runtime/orchestration/repositories/runtime_location_event_repository.py,RuntimeLocationEventRepository,tests/runtime/orchestration/,phase10,HIGH,phase10-prelock:runtime:retain
legacy:src/app/runtime/orchestration/repositories/session_repository.py:WorklineSessionRepository,repository,src/app/runtime/orchestration/repositories/session_repository.py,WorklineSessionRepository,runtime,Phase 10 runtime retain disposition,False,final,retain,src/app/runtime/orchestration/repositories/session_repository.py,WorklineSessionRepository,tests/workline_runtime/,phase10,HIGH,phase10-prelock:runtime:retain
legacy:src/app/runtime/orchestration/repositories/timeline_sequence_repository.py:TimelineSequenceRepository,repository,src/app/runtime/orchestration/repositories/timeline_sequence_repository.py,TimelineSequenceRepository,runtime,Phase 10 runtime retain disposition,False,final,retain,src/app/runtime/orchestration/repositories/timeline_sequence_repository.py,TimelineSequenceRepository,tests/contracts/workline/test_runtime_timeline_query_contract.py,phase10,HIGH,phase10-prelock:runtime:retain
legacy:src/app/runtime/orchestration/services/runtime_location_event_service.py:RuntimeLocationEventService,service,src/app/runtime/orchestration/services/runtime_location_event_service.py,RuntimeLocationEventService,runtime,Phase 10 runtime retain disposition,False,final,retain,src/app/runtime/orchestration/services/runtime_location_event_service.py,RuntimeLocationEventService,tests/runtime/orchestration/,phase10,HIGH,phase10-prelock:runtime:retain
legacy:src/app/runtime/orchestration/services/trace/timeline_sequence_service.py:<file>,service,src/app/runtime/orchestration/services/trace/timeline_sequence_service.py,<file>,runtime,Phase 10 runtime retain disposition,False,final,retain,src/app/runtime/orchestration/services/trace/timeline_sequence_service.py,allocate_timeline_seq_no,tests/contracts/workline/test_runtime_timeline_query_contract.py,phase10,HIGH,phase10-prelock:runtime:retain
legacy:src/app/runtime/orchestration/__init__.py:<file>,package_export,src/app/runtime/orchestration/__init__.py,<file>,runtime,Phase 10 runtime switch disposition,False,final,switch,src/app/runtime/orchestration/__init__.py,__all__,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/runtime/orchestration/models/__init__.py:<file>,package_export,src/app/runtime/orchestration/models/__init__.py,<file>,runtime,Phase 10 runtime switch disposition,False,final,switch,src/app/runtime/orchestration/models/__init__.py,WorklineSession,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/runtime/orchestration/repositories/__init__.py:<file>,package_export,src/app/runtime/orchestration/repositories/__init__.py,<file>,runtime,Phase 10 runtime switch disposition,False,final,switch,src/app/runtime/orchestration/repositories/__init__.py,RuntimeLocationEventRepository,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/runtime/orchestration/services/__init__.py:<file>,package_export,src/app/runtime/orchestration/services/__init__.py,<file>,runtime,Phase 10 runtime switch disposition,False,final,switch,src/app/runtime/orchestration/services/__init__.py,__all__,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/runtime/orchestration/services/query/__init__.py:<file>,package_export,src/app/runtime/orchestration/services/query/__init__.py,<file>,runtime,Phase 10 runtime switch disposition,False,final,switch,src/app/runtime/orchestration/services/query/__init__.py,__all__,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/runtime/orchestration/services/trace/__init__.py:<file>,package_export,src/app/runtime/orchestration/services/trace/__init__.py,<file>,runtime,Phase 10 runtime switch disposition,False,final,switch,src/app/runtime/orchestration/services/trace/__init__.py,__all__,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/workline/v1/active_objects.py:<file>,package_export,src/app/workline/v1/active_objects.py,<file>,workline,Phase 10 runtime switch disposition,False,final,switch,src/app/workline/v1/active_objects.py,get_workline_active_objects,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/workline/v1/operation.py:<file>,package_export,src/app/workline/v1/operation.py,<file>,workline,Phase 10 runtime switch disposition,False,final,switch,src/app/workline/v1/operation.py,start_workline,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/core/outbound_http/contracts.py:OutboundHttpDeliveryState,contract_symbol,src/core/outbound_http/contracts.py,OutboundHttpDeliveryState,core,Phase 10 sys retain disposition,False,final,retain,src/core/outbound_http/contracts.py,OutboundHttpDeliveryState,tests/core/outbound_http/test_contracts.py,phase10,HIGH,phase10-prelock:sys:retain
legacy:src/core/outbound_http/contracts.py:OutboundHttpFailureKind,contract_symbol,src/core/outbound_http/contracts.py,OutboundHttpFailureKind,core,Phase 10 sys retain disposition,False,final,retain,src/core/outbound_http/contracts.py,OutboundHttpFailureKind,tests/core/outbound_http/test_contracts.py,phase10,HIGH,phase10-prelock:sys:retain
legacy:src/core/outbound_http/contracts.py:OutboundHttpMethod,contract_symbol,src/core/outbound_http/contracts.py,OutboundHttpMethod,core,Phase 10 sys retain disposition,False,final,retain,src/core/outbound_http/contracts.py,OutboundHttpMethod,tests/core/outbound_http/test_contracts.py,phase10,HIGH,phase10-prelock:sys:retain
legacy:src/core/outbound_http/contracts.py:OutboundHttpRequest,contract_symbol,src/core/outbound_http/contracts.py,OutboundHttpRequest,core,Phase 10 sys retain disposition,False,final,retain,src/core/outbound_http/contracts.py,OutboundHttpRequest,tests/core/outbound_http/test_contracts.py,phase10,HIGH,phase10-prelock:sys:retain
